comment,comment_clean,label,label_id,rate
Không như mong đợi lắm.,không như mong_đợi lắm,NEU,2,3
Mặc dù đã lấy size s rồi đấy.,mặc_dù đã lấy size s rồi đấy,NEG,0,1
"Chất lượng sản phẩm tạm được,chất aó mỏng hơi nhão dáng cộc.","châ tôi lươ ng sa n phâ mình ta mình đươ c , châ tôi ao mo ng hơi nha_o da ng cô c",NEU,2,3
Chất lu Chất lượng sản phẩm tạm được.,chất lu chất_lượng sản_phẩm tạm được,NEU,2,3
"Chất đẹp lắm shop ạ, dáng và kiểu người yêu mình đều ưng, y hình luôn.","chất đẹp lắm shop ạ , dáng và kiểu người_yêu mình đều ưng , y hình luôn",POS,1,5
Chưa đầy 24h nhưng đã có áo💋💋💋💋💋.,chưa đầy 24h nhưng đã có áo,POS,1,5
Nói chung là tốt vs giá như vậy.,nói_chung là tốt với giá_như_vậy,NEU,2,3
"mình đã đánh giá nhưng phải sửa lại vì váy chất cực xấu, vải thun chứ ko phải umi hàn, vì mình có váy vải umi nó dày và giặt xong nhăn xong mặc 1 tí phẳng luôn, còn cái này mình giặt 1 lần nó nát tã, tà thấp tà cao, may váy còn ko có móc treo, nói chung xấu tệ, quá tệ so với giá tiền.","mình đã đánh_giá nhưng phải sửa lại vì váy chất cực xấu , vải thun chứ không phải umi hàn , vì mình có váy vải umi nó dày và giặt xong nhăn xong mặc 1 tí phẳng luôn , còn cái này mình giặt 1 lần nó nát tã , tà_thấp tà_cao , may váy còn không có móc treo , nói_chung xấu tệ , quá tệ so với giá tiền",NEG,0,2
Mỏng.,mỏng,NEU,2,3
Màu khác so với ảnh mẫu không phải màu đỏ mà là màu nâu đỏ.,màu khác so với ảnh mẫu không phải màu đỏ mà là màu nâu đỏ,NEU,2,3
Em là con gái đi làm ngày 8 tiếng ko có thời gian ngồi rảnh để đi bịa chuyện.,em là con_gái đi làm ngày 8 tiếng không có thời_gian ngồi rảnh để đi bịa chuyện,NEU,2,3
"Chat lieu vai qua xau, duong may au.","chat lieu vai qua xau , duong may au",NEG,0,1
Áo ko giống trong hình ko có túi.,áo không giống trong hình không có túi,NEU,2,3
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Rất đáng tiền.,chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt rất xứng_đáng rất xứng_đáng rất xứng_đáng,POS,1,5
Gói thì rất chắc chắn.,gói thì rất chắc_chắn,POS,1,5
"Sp mới date dài,.","sản_phẩm mới date dài ,",NEU,2,3
"Màu cam đất như màu nâu luôn, khá tối ko sáng như hình.","màu cam đất như màu nâu luôn , khá tối không sáng như hình",NEG,0,1
"Chất cứng, nóng.","chất cứng , nóng",NEG,0,1
Hi đẹp lắm ạ ❤️.,hi đẹp lắm ạ,POS,1,5
Mẫu y hình.,mẫu y hình,NEU,2,3
"Chất vải tạm được ,nhưng tay áo ngắn quá trời.Mình khuyên ai muốn mua áo này thì hãy đọc các comment đã rùi mua.","chất vải tạm được , nhưng tay_áo ngắn quá trời . mình khuyên ai muốn mua áo này thì hãy đọc các comment đã rùi mua",NEU,2,3
Chất lượng tệ.,chất_lượng tệ,NEG,0,2
Lúc mua để 75w khi nhận là 60w.,lúc mua để 75w khi nhận là 60w,NEU,2,3
Phom xấu.,phom xấu,NEG,0,1
Nói chung là e nhìn là mê áo rồi đó Do.,nói_chung là e nhìn là mê áo rồi đó do,POS,1,4
Áo mặc thích.,áo mặc thích,POS,1,4
Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất nhanh Vải đẹp.,chất_lượng sản_phẩm tuyệt_vời rất xứng_đáng thời_gian giao hàng rất nhanh vải đẹp,POS,1,5
Nhưng bù lại chủ Shop dễ thương nên tạm hài lòng.,nhưng bù lại chủ shop dễ_thương nên tạm hài_lòng,NEU,2,3
"Chất lượng sản phẩm tuyệt vời, mặc rất thoải mái, dễ chịu.","chất_lượng sản_phẩm tuyệt_vời , mặc rất thoải_mái , dễ_chịu",POS,1,5
Mua về lỗi quá ko mặc dc để 1 chỗ.,mua về lỗi quá không mặc được để 1 chỗ,NEG,0,1
Lần này mới nhớ.,lần này mới nhớ,NEU,2,3
"Váy rẻ mà xinh quá luôn, vải đẹp nữa.","váy rẻ mà xinh quá luôn , vải đẹp nữa",POS,1,4
Đóng gói sản phẩm rất đẹp và chắc chắn.Màu hơi nhạt so với trong hình Đáng đồng tiền.,đóng_gói sản_phẩm rất đẹp và chắc_chắn . màu hơi nhạt so với trong hình đáng đồng_tiền,POS,1,4
"Giao hàng thiếu, đang đợi shop trả hàng.","giao hàng thiếu , đang đợi shop trả hàng",NEG,0,1
Size hơi nhỏ so với bình thường.,size hơi nhỏ so với bình_thường,NEU,2,3
Sau nên đóng gói kỹ hơn.,sau nên đóng_gói kỹ hơn,NEG,0,2
"Thêm điểm trừ nữa là màu áo thật tối hơn so với hình, mặc lên cảm giác bị dừ 😭😭😭.","thêm điểm trừ nữa là màu áo thật tối hơn so với hình , mặc lên cảm_giác bị dừ",NEU,2,3
"Quả này hơi mỏng, không như mong đợi.","quả này hơi mỏng , không như mong_đợi",NEU,2,3
"Hủy hàng thì từ chối , thái độ rất khó chịu .Lần đầu cũng là lần cuối mua đồ của shop này.","hủy hàng thì từ_chối , thái_độ rất khó_chịu . lần đầu cũng là lần cuối mua đồ của shop này",NEG,0,1
Nhưng vải hơi mỏng nhé shop.,nhưng vải hơi mỏng nhé shop,POS,1,4
Váy ngắn wa ah.,váy ngắn wa ah,NEG,0,2
Không có giao.,không có giao,NEG,0,1
Chất lượng sản phẩm đẹp hơn mong đợi.Hàng tốt giá rẻ.Đóng gói sản phẩm đẹp.,chất_lượng sản_phẩm đẹp hơn mong_đợi . hàng tốt giá rẻ . đóng_gói sản_phẩm đẹp,POS,1,4
Box thì bị nát.,box thì bị nát,NEU,2,3
"Âm thanh nghe kém, chỉ để nghe gọi đt, nghe nhạc k hay chút nào Thời gian giao hàng tạm được.","âm_thanh nghe kém , chỉ để nghe gọi đt , nghe nhạc không hay chút nào thời_gian giao hàng tạm được",NEG,0,2
vãi nĩ dày . nóng.,vãi nĩ dày . nóng,NEG,0,2
"Nói chung chất lượng good, độ nhiệt tình tin cậy mình cho 10* luôn 😍.","nói_chung chất_lượng good , độ nhiệt_tình tin_cậy mình cho 10 luôn",POS,1,5
Bộ màu hồng chấm bi vải hơi mỏng nên mặc lên bị lộ vải lót túi quần màu đen hơi mất thẩm mĩ.,bộ màu hồng chấm bi vải hơi mỏng nên mặc lên bị lộ vải lót túi quần màu đen hơi mất thẩm_mĩ,NEU,2,3
"Túi cứng cáp, rất ổn.","túi cứng_cáp , rất ổn",POS,1,5
Phục vụ kém.,phục_vụ kém,NEG,0,1
"Sản phẩm như hình, đẹp k tưởng hihu.","sa n phâ mình như hi_nh , đe_p không tươ ng hihu",POS,1,5
Chat lieu rat ok.,chat lieu rat ok,POS,1,5
Giao hàng chậm gần 1 tuần mới nhận được.,giao hàng chậm gần 1 tuần mới nhận được,POS,1,4
Chủ shop có tâm.,chủ shop có tâm,NEU,2,3
Chưa test.,chưa test,NEU,2,3
"Vận chuyển 2 cái bị bể 1 cái, nói chung nhỏ gọn thích hợp bể mini.","vận_chuyển 2 cái bị bể 1 cái , nói_chung nhỏ gọn thích_hợp bể mini",NEU,2,3
Tuy có hơi mỏng nhưng áo rất đẹp ❤️❤️.,tuy có hơi mỏng nhưng áo rất đẹp,POS,1,5
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn, hàng mặc rất ok, rất đẹp 😍.","chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn , hàng mặc rất ok , rất đẹp",POS,1,5
Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém.,chất_lượng sản_phẩm rất kém chất_lượng sản_phẩm rất kém chất_lượng sản_phẩm rất kém đóng_gói sản_phẩm rất kém,NEG,0,1
Vải mỏng shop phục vụ tốt.,vải mỏng shop phục_vụ tốt,NEU,2,3
giao hàng quá lâu áo khá là to.,giao hàng quá lâu áo khá là to,NEG,0,2
Trên cả tuyệt vời ♥️ Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,trên cả tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất xứng_đáng thời_gian giao hàng rất nhanh,POS,1,5
Bình thươngf.,bình thươngf,NEU,2,3
C Chủ phục vụ tốt.,c chủ phục_vụ tốt,POS,1,5
Áo đẹp lắm.,áo đẹp lắm,POS,1,5
-Quần ngắn quá :(.,quần ngắn quá,NEG,0,2
Áo hơi mỏng nhưng ko sao😁😁😁.,áo hơi mỏng nhưng không sao,NEU,2,3
Vải thì ok nhưng mà ngắn quá không dài như trong hình.,vải thì ok nhưng mà ngắn quá không dài như trong hình,NEG,0,2
Tui bi loi o khoa lan dau mua bi vay nen khong bao gio mua nua.,tui bi loi o khoa lan dau mua bi vay nen không bao gio mua nua,NEG,0,1
Giá rẻ so với chất lượng.,gia re so vơ i châ tôi lươ ng,NEU,2,3
Mua giày của sugood nhiều rồi.,mua giày của sugood nhiều rồi,POS,1,5
hàng ko được đẹp lm.,hàng không được đẹp lm,NEG,0,2
Mặc k tôn dáng lắm tại kỳ vọng nhiều nên hơi thất vọng.,mặc không tôn dáng lắm tại kỳ_vọng nhiều nên hơi thất_vọng,NEG,0,2
"Chất lượng sản phẩm rất kém, hàng lỗi.","chất_lượng sản_phẩm rất kém , hàng lỗi",NEG,0,1
"Áo y hình, vải siêu mịn, giá lại quá rẻ so với chất lượng, bạn chủ shop lại nhiệt tình tư vấn và trả lời tất cả câu hỏi của mình.","áo y hình , vải siêu mịn , giá lại quá rẻ so với chất_lượng , bạn chủ shop lại nhiệt_tình tư_vấn và trả_lời tất_cả câu hỏi của mình",POS,1,4
"rất hợp tiền, thiết kế khá giống hàng auth :-)))),nhưng hơi nặng, à còn về đôi tất tặng kèm thì chưa yêu thương đc.","rất hợp tiền , thiết_kế khá giống hàng auth , nhưng hơi nặng , à còn về đôi tất tặng kèm thì chưa yêu_thương được",POS,1,4
"Chất lượng sản phẩm tuyệt vời,gửi nhầm cho 1 quần cỡ l hơi rộng.","chất_lượng sản_phẩm tuyệt_vời , gửi nhầm cho 1 quần cỡ l hơi rộng",NEU,2,3
Thực sự quá thất vọng.,thực_sự quá thất_vọng,NEG,0,1
"Túi đẹp lắm ạ, ko mua tiếc lắm mọi người ơi. 5 sao 👍.","túi đẹp lắm ạ , không mua tiếc lắm mọi người ơi . 5 sao",POS,1,5
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh đã ủng hộ lần 2 sẽ ủng hộ tiếp ạ.,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất xứng_đáng thời_gian giao hàng rất nhanh đã ủng_hộ lần 2 sẽ ủng_hộ tiếp ạ,POS,1,5
"Áo trắng chỗ chữ bị phai mực in đỏ ra,còn có 1 vết ố giặt k ra.","áo trắng chỗ chữ bị phai mực in đỏ ra , còn có 1 vết ố giặt không ra",POS,1,4
Không như mong đợi.,không như mong_đợi,NEG,0,2
Áo nhỏ so với ảnh.,áo nhỏ so với ảnh,NEU,2,3
"Giao sai màu,nói cho shop thì shop k chịu nhận sai,chán😔.","giao sai màu , nói cho shop thì shop không chịu nhận sai , chán",NEG,0,1
Áo mặc rộng.,áo mặc rộng,NEU,2,3
Áo mình đặt màu đen nhưng lại giao màu trắng cho mình.,áo mình đặt màu đen nhưng lại giao màu trắng cho mình,NEG,0,1
"Nice style but the fabric is too hard and ửinkled,feel hot to wear it on.","nice style but the fabric is too hard and ửinkled , feel hot to wear it on",NEU,2,3
"Đẹp lắm luôn ạ, cám ơn shop nhiều nha 💋.","đẹp lắm luôn ạ , cám_ơn shop nhiều nha",POS,1,5
"Đẹp, có điều mình tưởng phân loại sọc xanh là sọc to hình thứ 2 T_T ai ngờ là sọc nhỏ nhưng cũng đẹp :D Shop phục vụ rất tốt.","đẹp , có điều mình tưởng phân_loại sọc xanh là sọc to hình thứ 2 t_t ai_ngờ là sọc nhỏ nhưng cũng đẹp d shop phục_vụ rất tốt",POS,1,4
Kcn này xài ok lắm.,kcn này xài ok lắm,POS,1,4
Sản phẩm dùng dk.,sản_phẩm dùng được,NEU,2,3
Sản phẩm hơi lỗi một chút.,sản_phẩm hơi lỗi một_chút,NEG,0,2
Mùi khó chịu và hắc vô cùng Đóng gói sản phẩm tạm được.,mùi khó_chịu và hắc vô_cùng đóng_gói sản_phẩm tạm được,NEU,2,3
Rất ưng ý luôn ^^ giá rẻ mà chất lượng ko hề rẻ ^^.,rất ưng_ý luôn giá rẻ mà chất_lượng không hề rẻ,POS,1,5
Mặc ôm body.,mặc ôm body,NEU,2,3
Kiểu dáng y hệt hình nhưng chất vải k mát lắm.,kiểu_dáng y_hệt hình nhưng chất vải không mát lắm,NEU,2,3
"Sản phẩm rất tốt, cảm ơn shop Shop phục vụ rất tốt.","sản_phẩm rất tốt , cảm_ơn shop shop phục_vụ rất tốt",POS,1,5
Rộng quá như bà bầu ấy.,rộng quá như bà bầu ấy,NEU,2,3
Nhắn tin cho shoop không có phản hồi shop phục vụ không tốt. nhưng Chất lượng sản phẩm tuyệt vời.,nhắn_tin cho shoop không có phản_hồi shop phục_vụ không tốt . nhưng chất_lượng sản_phẩm tuyệt_vời,NEU,2,3
Shop tặng thêm miếng đắp mặt nạ nhưng mình k giám dùng vì nhìn hàng giống của Chanel (China).,shop tặng thêm miếng đắp mặt_nạ nhưng mình không giám dùng vì nhìn hàng giống của chanel china,NEU,2,3
Áo size M chật so với số đo shop hướng dẫn.Còn lại mẫu mã chấp nhận được.,áo size mình chật so với số_đo shop hướng_dẫn . còn lại mẫu_mã chấp_nhận được,NEU,2,3
Sản phảma như hình .,sản phảma như hình,NEU,2,3
Túi hộp đựng được nhiều đồ nhé mọi người.,túi hộp đựng được nhiều đồ nhé mọi người,NEU,2,3
Áo chật ngắn trong khi mình là người gầy.,áo chật ngắn trong khi mình là người gầy,NEG,0,1
Giao hàng nhanh tuy nhiên không có vớ như cam kết.,giao hàng nhanh tuy_nhiên không có vớ như cam_kết,POS,1,4
Bạn nào thích mình nhượng lại giá ưu đãi nhé.,bạn nào thích mình nhượng lại giá ưu_đãi nhé,NEU,2,3
Thích màu trắng nhưng tiếc là k còn nữa.,thích màu trắng nhưng tiếc là không còn nữa,NEU,2,3
Áo vừa đặt bàn là là rách luôn?,áo vừa đặt bàn là là rách luôn ?,NEG,0,1
Giao thieu hang sét 5 cai giao co 3 cai.,giao thieu hang se tôi 5 cai giao co 3 cai,NEU,2,3
"Hàng giao ko đúng size, nhảy size lung tung nhưng vẫn ghim size l, mặc cái rộng cái chật. đồng ý giá áo tương đối rẻ nhưng chất vải rất ko đáng đồng tiền.","hàng giao không đúng size , nhảy size lung_tung nhưng vẫn ghim size l , mặc cái rộng cái chật . đồng_ý giá áo tương_đối rẻ nhưng chất vải rất không đáng đồng_tiền",NEG,0,1
"Áo len có vẻ nhanh dão, hàng y hình.","áo len có vẻ nhanh dão , hàng y hình",NEU,2,3
Vải đẹp.1chiếc tạp được. 1quần xấu may lệch hết .,vải đẹp . 1chiếc tạp được . 1quần xấu may lệch hết,NEU,2,3
Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Rất đáng tiền.,đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh shop phục_vụ rất tốt rất xứng_đáng,POS,1,5
Lại đc shop tặng 2 vòng choker đáng yêu nữa. 😘😘😘.,lại được shop tặng 2 vòng choker đáng yêu nữa,POS,1,5
Đóng gói ổn .,đóng_gói ổn,POS,1,4
Đáng đồng tiền Chất lượng sản phẩm tốt.,đáng đồng_tiền chất_lượng sản_phẩm tốt,NEU,2,3
Ở ngoài hoàn toàn khác.,ở ngoài hoàn_toàn khác,NEG,0,2
Khóa hai chiều tiện.,khóa hai chiều tiện,NEU,2,3
Áo được nhưng sao hình màu đen.,áo được nhưng sao hình màu đen,NEU,2,3
Hàng bỏ đi chưa mặc đã thủng.,hàng bỏ đi chưa mặc đã thủng,NEG,0,1
do màu máy ảnh chứ màu ở ngoài đẹp lắm ạ Chất lượng sản phẩm tuyệt vời.,do màu máy_ảnh chứ màu ở ngoài đẹp lắm ạ chất_lượng sản_phẩm tuyệt_vời,POS,1,4
Mình sài 7c và răng trắng hơn ban đầu rõ rệt.,mình sài 7c và răng trắng hơn ban_đầu rõ_rệt,POS,1,4
"Áo đẹp, vải dày dặn, nói chung là rất ok. sẽ ủng hộ shop dài dài.","áo đẹp , vải dày_dặn , nói_chung là rất ok . sẽ ủng_hộ shop dài_dài",POS,1,4
Không ghi lưu ý nhưng shop vẫn gửi quần màu khác nhau :3.,không ghi lưu_ý nhưng shop vẫn gửi quần màu khác nhau 3,NEU,2,3
Đóng gói sản phẩm ngư nùi giẻ rách.,đóng_gói sản_phẩm ngư nùi giẻ rách,NEG,0,1
"Lần trước minh lấy 1 cái màu đỏ thấy ưng, lần này đặt tiếp cái màu xanh thì áo bé hơi xo vs cái màu đỏ, áo còn bị bật chỉ 1 đoạn.Nhưng tiền nào của đó thui Ạ.","lần trước minh lấy 1 cái màu đỏ thấy ưng , lần này đặt tiếp cái màu xanh thì áo bé hơi xo với cái màu đỏ , áo còn bị bật chỉ 1 đoạn . nhưng tiền nào của đó thôi ạ",NEG,0,2
