app,content,score,sentiment,review_clean,review_segmented,language,original_label,cleaned_label,text_pred,text_conf,text_reason,final_label,decision_type,final_confidence
Tiki,Thấy cũng ok mà sao mn chê giữ vậy. Mình đặt mỏ hàn thì 9 ngày sau nhận được. Mình ở Bình Phước,5,positive,thấy cũng ok mà sao mn chê giữ vậy mình đặt mỏ hàn thì 9 ngày sau nhận được mình ở bình phước,thấy cũng ok mà sao mn chê giữ vậy mình đặt mỏ hàn thì 9 ngày sau nhận được mình ở bình_phước,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,App nay dung tot lam nha,5,positive,app nay dung tot lam nha,app nay dung tot lam_nha,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,app giao hàng rất nhanh,5,positive,app giao hàng rất nhanh,app giao hàng rất nhanh,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,mất thanh toán khi nhận không có tài khoản để trả tiền hàng mong app thêm lại thanh toán khi nhận ạ. xin cảm ơn,4,positive,mất thanh toán khi nhận không có tài khoản để trả tiền hàng mong app thêm lại thanh toán khi nhận ạ xin cảm ơn,mất thanh_toán khi nhận không có tài_khoản để trả tiền hàng mong_app thêm lại thanh_toán khi nhận ạ xin cảm_ơn,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,"Muốn ủng hộ mà không nổi, càng ngày càng thấy như quần què. Tiki coi thường trí tuệ người mua hay sao vậy? Tổng tiền thì tổng tiền thẳng ra, còn bày đặt ghi số tiền trước khi giảm giá và số tiền được giảm giá vào khâu thanh toán, rắc rối điên lên được. Chứng tỏ mình giảm giá được nhiều hay gì???",2,negative,muốn ủng hộ mà không nổi càng ngày càng thấy như quần què tiki coi thường trí tuệ người mua hay sao vậy tổng tiền thì tổng tiền thẳng ra còn bày đặt ghi số tiền trước khi giảm giá và số tiền được giảm giá vào khâu thanh toán rắc rối điên lên được chứng tỏ mình giảm giá được nhiều hay gì,muốn ủng_hộ mà không nổi càng_ngày_càng thấy như quần_què tiki coi_thường trí_tuệ người mua hay sao vậy tổng tiền thì tổng tiền thẳng ra còn bày đặt ghi số tiền trước khi giảm_giá và số tiền được giảm_giá vào khâu thanh_toán rắc_rối_điên lên được chứng_tỏ mình giảm_giá được nhiều hay gì,vi,1,0,1.0,0.7,2 từ tích cực,0.0,score_based,1.0
Tiki,Có trò chơi đi chi để giảm giá tôi rất thích bây giờ tôi lại cho mọi người là năm sau tôi mới chịu ok,5,positive,có trò chơi đi chi để giảm giá tôi rất thích bây giờ tôi lại cho mọi người là năm sau tôi mới chịu ok,có trò_chơi đi chi để giảm_giá tôi rất thích bây_giờ tôi lại cho mọi người là năm sau tôi mới chịu ok,vi,1,1,1.0,0.7,2 từ tích cực,1.0,score_based,1.0
Lazada,"Phí ship gấp nhiều lần tiền hàng . Cùng sản phẩm bên shoppi giá rẻ hơn nhiều, mà nhiều mặt hàng từ nước ngoài còn miễn phí ship mẶc dù tiền hàng chỉ hơn 10.000",4,positive,phí ship gấp nhiều lần tiền hàng cùng sản phẩm bên shoppi giá rẻ hơn nhiều mà nhiều mặt hàng từ nước ngoài còn miễn phí ship mặc dù tiền hàng chỉ hơn 10 0,phí ship gấp nhiều lần tiền hàng cùng sản_phẩm bên shoppi giá rẻ hơn nhiều mà nhiều mặt_hàng từ nước_ngoài còn miễn_phí ship mặc_dù tiền hàng chỉ hơn 10 0,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,E bị bên vận chuyển hàng k giao hàng nhưng tự ý hủy đơn hàng của e 3 lần rồi ạ . Cho e hỏi làm sao để liên hệ bên giao hàng thế,5,positive,e bị bên vận chuyển hàng không giao hàng nhưng tự ý hủy đơn hàng của e 3 lần rồi ạ cho e hỏi làm sao để liên hệ bên giao hàng thế,e bị bên vận_chuyển hàng_không giao hàng nhưng tự_ý hủy đơn hàng của e 3 lần rồi ạ cho e_hỏi làm_sao để liên_hệ bên giao hàng thế,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,"nhanh, tiện lợi, cơ bản gì cũng có đầy đủ theo nhu cầu",5,positive,nhanh tiện lợi cơ bản gì cũng có đầy đủ theo nhu cầu,nhanh tiện_lợi cơ_bản gì cũng có đầy_đủ theo nhu_cầu,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,hoàn hảo .,5,positive,hoàn hảo,hoàn_hảo,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,chất lượng OK,5,positive,chất lượng ok,chất_lượng ok,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,"Mua hàng ở Tiki nhiều lần rồi, lần nào cũng hài lòng về chất lượng cũng như vận chuyển. Ưu điểm - Giao hàng nhanh - Đóng gói cẩn thận - Chăm sóc khách hàng tốt - Ít lo mua hàng giả, hàng dỏm chắc do Tiki quản chặt khâu đăng ký bán hàng. Khuyết điểm - Phí ship còn cao - Hàng không đa dạng lắm - Tiki cân nhắc việc thêm định vị bản đồ chỗ địa chỉ nhận hàng. Như vậy shipper sẽ dễ tìm nhà ở những nơi không có địa chỉ rõ ràng.",5,positive,mua hàng ở tiki nhiều lần rồi lần nào cũng hài lòng về chất lượng cũng như vận chuyển ưu điểm giao hàng nhanh đóng gói cẩn thận chăm sóc khách hàng tốt ít lo mua hàng giả hàng dỏm chắc do tiki quản chặt khâu đăng ký bán hàng khuyết điểm phí ship còn cao hàng không đa dạng lắm tiki cân nhắc việc thêm định vị bản đồ chỗ địa chỉ nhận hàng như vậy shipper sẽ dễ tìm nhà ở những nơi không có địa chỉ rõ ràng,mua hàng ở tiki nhiều lần rồi lần nào cũng hài_lòng về chất_lượng cũng như vận_chuyển ưu_điểm giao hàng nhanh đóng_gói cẩn_thận chăm_sóc khách_hàng tốt ít lo mua hàng giả hàng dỏm chắc do tiki_quản chặt khâu đăng_ký bán hàng khuyết_điểm phí ship còn cao hàng_không đa_dạng lắm tiki cân_nhắc việc thêm định_vị bản_đồ chỗ địa_chỉ nhận hàng như_vậy shipper sẽ dễ tìm nhà ở những nơi không có địa_chỉ rõ_ràng,vi,1,1,1.0,0.7,2 từ tích cực,1.0,score_based,1.0
Lazada,Rất nhiều quá rồi còn đâu vòng tay của mình,5,positive,rất nhiều quá rồi còn đâu vòng tay của mình,rất nhiều quá rồi còn đâu vòng_tay của mình,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,Khỏi phải bàn,4,positive,khỏi phải bàn,khỏi phải bàn,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,Vô trách nghiệm khi sảy ra vấn đề của đơn hàng thói thoát trách nhiệm bảo vận chuyển thế này vận chuyển thế kia...mãi mãi ko bằng shopee và tiktok shop là dẩy.,1,negative,vô trách nghiệm khi sảy ra vấn đề của đơn hàng thói thoát trách nhiệm bảo vận chuyển thế này vận chuyển thế kia mãi mãi không bằng shopee và tiktok cửa hàng là dẩy,vô_trách_nghiệm khi sảy ra vấn_đề của đơn hàng thói_thoát trách_nhiệm bảo vận_chuyển thế_này vận_chuyển thế kia mãi_mãi không bằng shopee và tiktok cửa_hàng là dẩy,vi,1,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Tiki,Mua đĩa gam đi,5,positive,mua đĩa gam đi,mua đĩa gam đi,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,rất tốt k có j để nói!,5,positive,rất tốt không có j để nói,rất tốt không có j để nói,vi,1,1,1.0,0.85,Có 'rất tốt',1.0,score_based,1.0
Tiki,phình thường,4,positive,phình thường,phình thường,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,Shopee giao hàng rất nhanh và chu đáo,5,positive,shopee giao hàng rất nhanh và chu đáo,shopee giao hàng rất nhanh và chu_đáo,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,Đơn hàng của e bị kẹt ở miền nam mong bạn giải quyết lẹ lẹ chứ hơn 2 tháng r đấy ạ :),5,positive,đơn hàng của e bị kẹt ở miền nam mong bạn giải quyết lẹ lẹ chứ hơn 2 tháng r đấy ạ,đơn hàng của e bị kẹt ở miền nam mong bạn giải_quyết lẹ lẹ chứ hơn 2 tháng r đấy ạ,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,phí ship hơi cao so với các trang khác,5,positive,phí ship hơi cao so với các trang khác,phí ship hơi cao so với các trang khác,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,Tôi thích mua hàng online,5,positive,tôi thích mua hàng online,tôi thích mua hàng online,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,uy tinh châc luong,5,positive,uy tinh châc luong,uy_tinh_châc luong,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,Rất thích mua hàng ở Tiki,5,positive,rất thích mua hàng ở tiki,rất thích mua hàng ở tiki,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,"Hàng giả quá nhiều tôi mua bảng vẽ 1tr mà cũng trúng hàng giả. Hàng thật thì đắt hơn tốt nhất các bạn lên web hãng mà đặt. tôi không sữa ,tốt nhất hàng điện tử đắt nên mua trên web của hãng hay đại lý phân phối. trên shoppe có quá nhiều hàng giả.",1,negative,hàng giả quá nhiều tôi mua bảng vẽ 1tr mà cũng trúng hàng giả hàng thật thì đắt hơn tốt nhất các bạn lên web hãng mà đặt tôi không sữa tốt nhất hàng điện tử đắt nên mua trên web của hãng hay đại lý phân phối trên shoppe có quá nhiều hàng giả,hàng giả quá nhiều tôi mua bảng vẽ 1 tr mà cũng trúng hàng giả hàng thật thì đắt hơn tốt nhất các bạn lên web hãng mà đặt tôi không sữa tốt nhất hàng điện_tử đắt nên mua trên web của hãng hay đại_lý phân_phối trên shoppe có quá nhiều hàng giả,vi,1,0,1.0,0.7,3 từ tích cực,0.0,score_based,1.0
Lazada,Nice ❤️,5,positive,nice,nice,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,Tôi là người rất thích mua hàng trên Lazada Nhưng mấy lần gần đây tôi mua hàng thì tôi gặp thái độ của shipper ko đc như ý muốn gọi đúng 2 lần duy nhất tôi gọi lại thì chẳng nghe nói gì mà còn tắt máy luôn của khách hàng,1,negative,tôi là người rất thích mua hàng trên lazada nhưng mấy lần gần đây tôi mua hàng thì tôi gặp thái độ của shipper không được như ý muốn gọi đúng 2 lần duy nhất tôi gọi lại thì chẳng nghe nói gì mà còn tắt máy luôn của khách hàng,tôi là người rất thích mua hàng trên lazada nhưng mấy lần gần đây tôi mua hàng thì tôi gặp thái_độ của shipper không được như ý_muốn gọi đúng 2 lần duy_nhất tôi gọi lại thì chẳng nghe nói gì mà_còn tắt máy luôn của khách_hàng,vi,1,0,0.0,0.7,Có phủ định + từ tích cực,0.0,score_based,1.0
Shopee,sản phẩm tốt shipper thân thiện giao hàng nhanh,4,positive,sản phẩm tốt shipper thân thiện giao hàng nhanh,sản_phẩm tốt shipper thân_thiện giao hàng nhanh,vi,1,1,1.0,0.7,2 từ tích cực,1.0,score_based,1.0
Tiki,Chất lượng 👌,5,positive,chất lượng,chất_lượng,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,tuyệt vời lắm nha,5,positive,tuyệt vời lắm nha,tuyệt_vời lắm nha,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,hài lòng dịch vụ của lazada,5,positive,hài lòng dịch vụ của lazada,hài_lòng dịch_vụ của lazada,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,"Ứng dụng chẳng có gì ưu đãi, không cài đăt vẫn vây",4,positive,ứng dụng chẳng có gì ưu đãi không cài đăt vẫn vây,ứng_dụng chẳng có gì ưu_đãi không cài đăt vẫn vây,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,giao nhanh gói kỉ giao kỉ hàng nhân viên nhiệt tình,5,positive,giao nhanh gói kỉ giao kỉ hàng nhân viên nhiệt tình,giao nhanh gói_kỉ giao_kỉ hàng nhân_viên nhiệt_tình,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,"Tôi hiểu cảm giác chờ đợi của các bạn là rất khó chịu, hụt hẫng. Tôi cũng biết Tiki đã rất cố gắng để hoàn thành tốt công việc, tôi thông cảm cho tất cả. Tôi cũng đã chờ hàng của Tiki hơn cả tháng rồi, lý do gì thì tôi không quan tâm. Nhưng cá nhân phải nói thật là Tiki chăm sóc khách hàng rất tốt, nhanh nhẹn, phần tôi thích nhất là hàng của Tiki chất lượng tuyệt vời. Dù sao cũng mong Tiki làm tốt việc giao hàng đúng hẹn cho khách. Từ hôm nay Tôi sẽ là khách hàng lâu dài của Tiki. Cảm ơn.",5,positive,tôi hiểu cảm giác chờ đợi của các bạn là rất khó chịu hụt hẫng tôi cũng biết tiki đã rất cố gắng để hoàn thành tốt công việc tôi thông cảm cho tất cả tôi cũng đã chờ hàng của tiki hơn cả tháng rồi lý do gì thì tôi không quan tâm nhưng cá nhân phải nói thật là tiki chăm sóc khách hàng rất tốt nhanh nhẹn phần tôi thích nhất là hàng của tiki chất lượng tuyệt vời dù sao cũng mong tiki làm tốt việc giao hàng đúng hẹn cho khách từ hôm nay tôi sẽ là khách hàng lâu dài của tiki cảm ơn,tôi hiểu cảm_giác chờ_đợi của các bạn là rất khó_chịu hụt_hẫng tôi cũng biết tiki đã rất cố_gắng để hoàn_thành tốt công_việc tôi thông_cảm cho tất_cả tôi cũng đã chờ hàng của tiki hơn cả tháng rồi lý_do gì thì tôi không quan_tâm nhưng cá_nhân phải nói thật là tiki chăm_sóc khách_hàng rất tốt nhanh_nhẹn phần tôi thích nhất là hàng của tiki chất_lượng tuyệt_vời dù_sao cũng mong tiki làm tốt việc giao hàng đúng hẹn cho khách từ hôm_nay tôi sẽ là khách_hàng lâu_dài của tiki cảm_ơn,vi,1,1,1.0,0.85,Có 'rất tốt',1.0,score_based,1.0
Tiki,Đặt hàng cũng ok,5,positive,đặt hàng cũng ok,đặt_hàng cũng ok,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,tôi thích,5,positive,tôi thích,tôi thích,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,"uy tín,chất lượng và giao hàng nhanh",5,positive,uy tín châ t lươ ng va giao hàng nhanh,uy_tín châ t lươ ng va giao hàng nhanh,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,k nên tải nha,5,positive,không nên tải nha,không nên tải nha,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,shopped dang tin cay,5,positive,shopped dang tin cay,shopped dang tin cay,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,nó là một trong tích,5,positive,nó là một trong tích,nó là một trong tích,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,cho tôi thật nhiều mã giảm giá,5,positive,cho tôi thật nhiều mã giảm giá,cho tôi thật nhiều mã giảm_giá,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,giá rẻ dùng siêu nhiều vouchers,5,positive,giá rẻ dùng siêu nhiều vouchers,giá rẻ dùng siêu nhiều vouchers,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,hàng của shop đạt chất lượng ủng hộ shop,5,positive,hàng của cửa hàng đạt chất lượng ủng hộ cửa hàng,hàng của cửa_hàng đạt chất_lượng ủng_hộ cửa_hàng,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,"Uầy yêu tiki cực luôn ý, ship mua trên 150k thì ko mất lại còn đc giảm nữa chứ, trong khi đó shoppe vs lazada tiền ship gấp đôi tiền mua hàng mặc dù nhiều hàng lựa chọn. Tiki làm ăn chất lượng này sẽ ủng hộ dài dài 💓💓💓💓.",5,positive,uầy yêu tiki cực luôn ý ship mua trên 150k thì không mất lại còn được giảm nữa chứ trong khi đó shoppe vs lazada tiền ship gấp đôi tiền mua hàng mặc dù nhiều hàng lựa chọn tiki làm ăn chất lượng này sẽ ủng hộ dài dài,uầy yêu tiki cực luôn ý_ship mua trên 150 k thì không mất lại còn được giảm nữa chứ trong khi đó shoppe vs lazada tiền ship gấp đôi tiền mua hàng mặc_dù nhiều hàng lựa_chọn tiki làm_ăn chất_lượng này sẽ ủng_hộ dài dài,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,quá ok,5,positive,quá ok,quá ok,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,đạt tiêu chuẩn chất lượng cao,5,positive,đạt tiêu chuẩn chất lượng cao,đạt tiêu_chuẩn chất_lượng cao,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,shop rất uy tín cho khách hàng đồng kiểm mong sop cải thiện nhiều hơn để bảo vệ quyền lợi của khách hàng tặng sop 5sao,5,positive,cửa hàng rất uy tín cho khách hàng đồng kiểm mong sop cải thiện nhiều hơn để bảo vệ quyền lợi của khách hàng tặng sop 5sao,cửa_hàng rất uy_tín cho khách_hàng đồng kiểm_mong sop cải_thiện nhiều hơn để bảo_vệ quyền_lợi của khách_hàng tặng sop 5 sao,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,mua toàn hàng 0k ngon v,5,positive,mua toàn hàng 0k ngon v,mua toàn hàng 0 k ngon v,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,cho ví momo liên kết với shopee đi ad,5,positive,cho ví momo liên kết với shopee đi ad,cho ví_momo liên_kết với shopee đi ad,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,tốt.gia rẻ,4,positive,tốt gia rẻ,tốt gia rẻ,vi,1,1,1.0,0.7,2 từ tích cực,1.0,score_based,1.0
Tiki,Tuyệt Vời,5,positive,tuyệt vời,tuyệt_vời,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,rất hữu ích tiện lợi đặt hàng Online giá siêu rẻ nữa,5,positive,rất hữu ích tiện lợi đặt hàng online giá siêu rẻ nữa,rất hữu_ích tiện_lợi đặt_hàng online giá siêu_rẻ nữa,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,Lazada tuyệt vời,5,positive,lazada tuyệt vời,lazada tuyệt_vời,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,nhiều sp hay,5,positive,nhiều sản phẩm hay,nhiều sản_phẩm hay,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,ngon :),5,positive,ngon,ngon,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,"* Góp ý add nhé: 1. Sản phẩm đắt, rất ít món rẻ, không biết sao chứ hàng shoppee cùng món nhưng nhiều cái rẻ hơn 2. Mặt hàng chưa đa dạng 3. Add cần cải thiện cái mục tìm kiếm, ví dụ như tìm bằng giọng nói, bằng hình ảnh 4. Voucher giảm giá chưa nhiều 5. Hơi ""nghèo"" cách kiếm voucher => add có thể cải thiện bằng cách thêm trò chơi, hoặc phương pháp để kiếm xu tích lũy trừ tiền nè * Còn vể khen thì app đẹp, có phân loại mặt hàng nên tìm hàng dễ, chỉ cần ấn biểu tượng tương ứng là tìm ra. Cố lên ạ",3,positive,góp ý add nhé 1 sản phẩm đắt rất ít món rẻ không biết sao chứ hàng shoppee cùng món nhưng nhiều cái rẻ hơn 2 mặt hàng chưa đa dạng 3 add cần cải thiện cái mục tìm kiếm ví dụ như tìm bằng giọng nói bằng hình ảnh 4 voucher giảm giá chưa nhiều 5 hơi nghèo cách kiếm voucher add có thể cải thiện bằng cách thêm trò chơi hoặc phương pháp để kiếm xu tích lũy trừ tiền nè còn vể khen thì app đẹp có phân loại mặt hàng nên tìm hàng dễ chỉ cần ấn biểu tượng tương ứng là tìm ra cố lên ạ,góp_ý add nhé 1 sản_phẩm đắt rất ít món rẻ không biết sao chứ hàng shoppee cùng món nhưng nhiều cái rẻ hơn 2 mặt_hàng chưa đa_dạng 3 add cần cải_thiện cái mục tìm_kiếm ví_dụ như tìm bằng giọng nói bằng hình_ảnh 4 voucher giảm_giá chưa nhiều 5 hơi nghèo cách kiếm voucher add có_thể cải_thiện bằng cách thêm trò_chơi hoặc phương_pháp để kiếm xu_tích lũy_trừ tiền nè còn vể khen thì app đẹp có phân_loại mặt_hàng nên tìm hàng dễ chỉ cần ấn biểu_tượng tương_ứng là tìm ra cố lên ạ,vi,1,1,1.0,0.7,2 từ tích cực,1.0,text_match,0.7
